Clause,WeightType,Modulus,Residue
1745,Polynomial,1009,0
1745,Polynomial,100003,0
1745,Polynomial,1000003,0
1745,Exponential,1009,0
1745,Exponential,100003,0
1745,Exponential,1000003,0
1745,Hash_SHA256(i),1009,0
1745,Hash_SHA256(i),100003,0
1745,Hash_SHA256(i),1000003,0
1746,Sequential,1009,0
1746,Sequential,100003,0
1746,Sequential,1000003,0
1746,Polynomial,1009,0
1746,Polynomial,100003,0
1746,Polynomial,1000003,0
1746,Exponential,1009,0
1746,Exponential,100003,0
1746,Exponential,1000003,0
1746,Hash_SHA256(i),1009,0
1746,Hash_SHA256(i),100003,0
1746,Hash_SHA256(i),1000003,0
1747,Sequential,1009,0
1747,Sequential,100003,0
1747,Sequential,1000003,0
1747,Polynomial,1009,0
1747,Polynomial,100003,0
1747,Polynomial,1000003,0
1747,Exponential,1009,0
1747,Exponential,100003,0
1747,Exponential,1000003,0
1747,Hash_SHA256(i),1009,0
1747,Hash_SHA256(i),100003,0
1747,Hash_SHA256(i),1000003,0
1748,Sequential,1009,0
1748,Sequential,100003,0
1748,Sequential,1000003,0
1748,Polynomial,1009,0
1748,Polynomial,100003,0
1748,Polynomial,1000003,0
1748,Exponential,1009,0
1748,Exponential,100003,0
1748,Exponential,1000003,0
1748,Hash_SHA256(i),1009,0
1748,Hash_SHA256(i),100003,0
1748,Hash_SHA256(i),1000003,0
1749,Sequential,1009,0
1749,Sequential,100003,0
1749,Sequential,1000003,0
1749,Polynomial,1009,0
1749,Polynomial,100003,0
1749,Polynomial,1000003,0
1749,Exponential,1009,0
1749,Exponential,100003,0
1749,Exponential,1000003,0
1749,Hash_SHA256(i),1009,0
1749,Hash_SHA256(i),100003,0
1749,Hash_SHA256(i),1000003,0
1750,Sequential,1009,0
1750,Sequential,100003,0
1750,Sequential,1000003,0
1750,Polynomial,1009,0
1750,Polynomial,100003,0
1750,Polynomial,1000003,0
1750,Exponential,1009,0
1750,Exponential,100003,0
1750,Exponential,1000003,0
1750,Hash_SHA256(i),1009,0
1750,Hash_SHA256(i),100003,0
1750,Hash_SHA256(i),1000003,0
1751,Sequential,1009,0
1751,Sequential,100003,0
1751,Sequential,1000003,0
1751,Polynomial,1009,0
1751,Polynomial,100003,0
1751,Polynomial,1000003,0
1751,Exponential,1009,0
1751,Exponential,100003,0
1751,Exponential,1000003,0
1751,Hash_SHA256(i),1009,0
1751,Hash_SHA256(i),100003,0
1751,Hash_SHA256(i),1000003,0
1752,Sequential,1009,0
1752,Sequential,100003,0
1752,Sequential,1000003,0
1752,Polynomial,1009,0
1752,Polynomial,100003,0
1752,Polynomial,1000003,0
1752,Exponential,1009,0
1752,Exponential,100003,0
1752,Exponential,1000003,0
1752,Hash_SHA256(i),1009,0
1752,Hash_SHA256(i),100003,0
1752,Hash_SHA256(i),1000003,0
1753,Sequential,1009,0
1753,Sequential,100003,0
1753,Sequential,1000003,0
1753,Polynomial,1009,0
1753,Polynomial,100003,0
1753,Polynomial,1000003,0
1753,Exponential,1009,0
1753,Exponential,100003,0
1753,Exponential,1000003,0
1753,Hash_SHA256(i),1009,0
1753,Hash_SHA256(i),100003,0
1753,Hash_SHA256(i),1000003,0
1754,Sequential,1009,0
1754,Sequential,100003,0
1754,Sequential,1000003,0
1754,Polynomial,1009,0
1754,Polynomial,100003,0
1754,Polynomial,1000003,0
1754,Exponential,1009,0
1754,Exponential,100003,0
1754,Exponential,1000003,0
1754,Hash_SHA256(i),1009,0
1754,Hash_SHA256(i),100003,0
1754,Hash_SHA256(i),1000003,0
1755,Sequential,1009,0
1755,Sequential,100003,0
1755,Sequential,1000003,0
1755,Polynomial,1009,0
1755,Polynomial,100003,0
1755,Polynomial,1000003,0
1755,Exponential,1009,0
1755,Exponential,100003,0
1755,Exponential,1000003,0
1755,Hash_SHA256(i),1009,0
1755,Hash_SHA256(i),100003,0
1755,Hash_SHA256(i),1000003,0
1756,Sequential,1009,0
1756,Sequential,100003,0
1756,Sequential,1000003,0
1756,Polynomial,1009,0
1756,Polynomial,100003,0
1756,Polynomial,1000003,0
1756,Exponential,1009,0
1756,Exponential,100003,0
1756,Exponential,1000003,0
1756,Hash_SHA256(i),1009,0
1756,Hash_SHA256(i),100003,0
1756,Hash_SHA256(i),1000003,0
1757,Sequential,1009,0
1757,Sequential,100003,0
1757,Sequential,1000003,0
1757,Polynomial,1009,0
1757,Polynomial,100003,0
1757,Polynomial,1000003,0
1757,Exponential,1009,0
1757,Exponential,100003,0
1757,Exponential,1000003,0
1757,Hash_SHA256(i),1009,0
1757,Hash_SHA256(i),100003,0
1757,Hash_SHA256(i),1000003,0
1758,Sequential,1009,0
1758,Sequential,100003,0
1758,Sequential,1000003,0
1758,Polynomial,1009,0
1758,Polynomial,100003,0
1758,Polynomial,1000003,0
1758,Exponential,1009,0
1758,Exponential,100003,0
1758,Exponential,1000003,0
1758,Hash_SHA256(i),1009,0
1758,Hash_SHA256(i),100003,0
1758,Hash_SHA256(i),1000003,0
1759,Sequential,1009,0
1759,Sequential,100003,0
1759,Sequential,1000003,0
1759,Polynomial,1009,0
1759,Polynomial,100003,0
1759,Polynomial,1000003,0
1759,Exponential,1009,0
1759,Exponential,100003,0
1759,Exponential,1000003,0
1759,Hash_SHA256(i),1009,0
1759,Hash_SHA256(i),100003,0
1759,Hash_SHA256(i),1000003,0
1760,Sequential,1009,0
1760,Sequential,100003,0
1760,Sequential,1000003,0
1760,Polynomial,1009,0
1760,Polynomial,100003,0
1760,Polynomial,1000003,0
1760,Exponential,1009,0
1760,Exponential,100003,0
1760,Exponential,1000003,0
1760,Hash_SHA256(i),1009,0
1760,Hash_SHA256(i),100003,0
1760,Hash_SHA256(i),1000003,0
1761,Sequential,1009,0
1761,Sequential,100003,0
1761,Sequential,1000003,0
1761,Polynomial,1009,0
1761,Polynomial,100003,0
1761,Polynomial,1000003,0
1761,Exponential,1009,0
1761,Exponential,100003,0
1761,Exponential,1000003,0
1761,Hash_SHA256(i),1009,0
1761,Hash_SHA256(i),100003,0
1761,Hash_SHA256(i),1000003,0
1762,Sequential,1009,0
1762,Sequential,100003,0
1762,Sequential,1000003,0
1762,Polynomial,1009,0
1762,Polynomial,100003,0
1762,Polynomial,1000003,0
1762,Exponential,1009,0
1762,Exponential,100003,0
1762,Exponential,1000003,0
1762,Hash_SHA256(i),1009,0
1762,Hash_SHA256(i),100003,0
1762,Hash_SHA256(i),1000003,0
1763,Sequential,1009,0
1763,Sequential,100003,0
1763,Sequential,1000003,0
1763,Polynomial,1009,0
1763,Polynomial,100003,0
1763,Polynomial,1000003,0
1763,Exponential,1009,0
1763,Exponential,100003,0
1763,Exponential,1000003,0
1763,Hash_SHA256(i),1009,0
1763,Hash_SHA256(i),100003,0
1763,Hash_SHA256(i),1000003,0
1764,Sequential,1009,0
1764,Sequential,100003,0
1764,Sequential,1000003,0
1764,Polynomial,1009,0
1764,Polynomial,100003,0
1764,Polynomial,1000003,0
1764,Exponential,1009,0
1764,Exponential,100003,0
1764,Exponential,1000003,0
1764,Hash_SHA256(i),1009,0
1764,Hash_SHA256(i),100003,0
1764,Hash_SHA256(i),1000003,0
1765,Sequential,1009,0
1765,Sequential,100003,0
1765,Sequential,1000003,0
1765,Polynomial,1009,0
1765,Polynomial,100003,0
1765,Polynomial,1000003,0
1765,Exponential,1009,0
1765,Exponential,100003,0
1765,Exponential,1000003,0
1765,Hash_SHA256(i),1009,0
1765,Hash_SHA256(i),100003,0
1765,Hash_SHA256(i),1000003,0
1766,Sequential,1009,0
1766,Sequential,100003,0
1766,Sequential,1000003,0
1766,Polynomial,1009,0
1766,Polynomial,100003,0
1766,Polynomial,1000003,0
1766,Exponential,1009,0
1766,Exponential,100003,0
1766,Exponential,1000003,0
1766,Hash_SHA256(i),1009,0
1766,Hash_SHA256(i),100003,0
1766,Hash_SHA256(i),1000003,0
1767,Sequential,1009,0
1767,Sequential,100003,0
1767,Sequential,1000003,0
1767,Polynomial,1009,0
1767,Polynomial,100003,0
1767,Polynomial,1000003,0
1767,Exponential,1009,0
1767,Exponential,100003,0
1767,Exponential,1000003,0
1767,Hash_SHA256(i),1009,0
1767,Hash_SHA256(i),100003,0
1767,Hash_SHA256(i),1000003,0
1768,Sequential,1009,0
1768,Sequential,100003,0
1768,Sequential,1000003,0
1768,Polynomial,1009,0
1768,Polynomial,100003,0
1768,Polynomial,1000003,0
1768,Exponential,1009,0
1768,Exponential,100003,0
1768,Exponential,1000003,0
1768,Hash_SHA256(i),1009,0
1768,Hash_SHA256(i),100003,0
1768,Hash_SHA256(i),1000003,0
1769,Sequential,1009,0
1769,Sequential,100003,0
1769,Sequential,1000003,0
1769,Polynomial,1009,0
1769,Polynomial,100003,0
1769,Polynomial,1000003,0
1769,Exponential,1009,0
1769,Exponential,100003,0
1769,Exponential,1000003,0
1769,Hash_SHA256(i),1009,0
1769,Hash_SHA256(i),100003,0
1769,Hash_SHA256(i),1000003,0
1770,Sequential,1009,0
1770,Sequential,100003,0
1770,Sequential,1000003,0
1770,Polynomial,1009,0
1770,Polynomial,100003,0
1770,Polynomial,1000003,0
1770,Exponential,1009,0
1770,Exponential,100003,0
1770,Exponential,1000003,0
1770,Hash_SHA256(i),1009,0
1770,Hash_SHA256(i),100003,0
1770,Hash_SHA256(i),1000003,0
1771,Sequential,1009,0
1771,Sequential,100003,0
1771,Sequential,1000003,0
1771,Polynomial,1009,0
1771,Polynomial,100003,0
1771,Polynomial,1000003,0
1771,Exponential,1009,0
1771,Exponential,100003,0
1771,Exponential,1000003,0
1771,Hash_SHA256(i),1009,0
1771,Hash_SHA256(i),100003,0
1771,Hash_SHA256(i),1000003,0
1772,Sequential,1009,0
1772,Sequential,100003,0
1772,Sequential,1000003,0
1772,Polynomial,1009,0
1772,Polynomial,100003,0
1772,Polynomial,1000003,0
1772,Exponential,1009,0
1772,Exponential,100003,0
1772,Exponential,1000003,0
1772,Hash_SHA256(i),1009,0
1772,Hash_SHA256(i),100003,0
1772,Hash_SHA256(i),1000003,0
1773,Sequential,1009,0
1773,Sequential,100003,0
1773,Sequential,1000003,0
1773,Polynomial,1009,0
1773,Polynomial,100003,0
1773,Polynomial,1000003,0
1773,Exponential,1009,0
1773,Exponential,100003,0
1773,Exponential,1000003,0
1773,Hash_SHA256(i),1009,0
1773,Hash_SHA256(i),100003,0
1773,Hash_SHA256(i),1000003,0
1774,Sequential,1009,0
1774,Sequential,100003,0
1774,Sequential,1000003,0
1774,Polynomial,1009,0
1774,Polynomial,100003,0
1774,Polynomial,1000003,0
1774,Exponential,1009,0
1774,Exponential,100003,0
1774,Exponential,1000003,0
1774,Hash_SHA256(i),1009,0
1774,Hash_SHA256(i),100003,0
1774,Hash_SHA256(i),1000003,0
1775,Sequential,1009,0
1775,Sequential,100003,0
1775,Sequential,1000003,0
1775,Polynomial,1009,0
1775,Polynomial,100003,0
1775,Polynomial,1000003,0
1775,Exponential,1009,0
1775,Exponential,100003,0
1775,Exponential,1000003,0
1775,Hash_SHA256(i),1009,0
1775,Hash_SHA256(i),100003,0
1775,Hash_SHA256(i),1000003,0
1776,Sequential,1009,0
1776,Sequential,100003,0
1776,Sequential,1000003,0
1776,Polynomial,1009,0
1776,Polynomial,100003,0
1776,Polynomial,1000003,0
1776,Exponential,1009,0
1776,Exponential,100003,0
1776,Exponential,1000003,0
1776,Hash_SHA256(i),1009,0
1776,Hash_SHA256(i),100003,0
1776,Hash_SHA256(i),1000003,0
1777,Sequential,1009,0
1777,Sequential,100003,0
1777,Sequential,1000003,0
1777,Polynomial,1009,0
1777,Polynomial,100003,0
1777,Polynomial,1000003,0
1777,Exponential,1009,0
1777,Exponential,100003,0
1777,Exponential,1000003,0
1777,Hash_SHA256(i),1009,0
1777,Hash_SHA256(i),100003,0
1777,Hash_SHA256(i),1000003,0
1778,Sequential,1009,0
1778,Sequential,100003,0
1778,Sequential,1000003,0
1778,Polynomial,1009,0
1778,Polynomial,100003,0
1778,Polynomial,1000003,0
1778,Exponential,1009,0
1778,Exponential,100003,0
1778,Exponential,1000003,0
1778,Hash_SHA256(i),1009,0
1778,Hash_SHA256(i),100003,0
1778,Hash_SHA256(i),1000003,0
1779,Sequential,1009,0
1779,Sequential,100003,0
1779,Sequential,1000003,0
1779,Polynomial,1009,0
1779,Polynomial,100003,0
1779,Polynomial,1000003,0
1779,Exponential,1009,0
1779,Exponential,100003,0
1779,Exponential,1000003,0
1779,Hash_SHA256(i),1009,0
1779,Hash_SHA256(i),100003,0
1779,Hash_SHA256(i),1000003,0
1780,Sequential,1009,0
1780,Sequential,100003,0
1780,Sequential,1000003,0
1780,Polynomial,1009,0
1780,Polynomial,100003,0
1780,Polynomial,1000003,0
1780,Exponential,1009,0
1780,Exponential,100003,0
1780,Exponential,1000003,0
1780,Hash_SHA256(i),1009,0
1780,Hash_SHA256(i),100003,0
1780,Hash_SHA256(i),1000003,0
1781,Sequential,1009,0
1781,Sequential,100003,0
1781,Sequential,1000003,0
1781,Polynomial,1009,0
1781,Polynomial,100003,0
1781,Polynomial,1000003,0
1781,Exponential,1009,0
1781,Exponential,100003,0
1781,Exponential,1000003,0
1781,Hash_SHA256(i),1009,0
1781,Hash_SHA256(i),100003,0
1781,Hash_SHA256(i),1000003,0
1782,Sequential,1009,0
1782,Sequential,100003,0
1782,Sequential,1000003,0
1782,Polynomial,1009,0
1782,Polynomial,100003,0
1782,Polynomial,1000003,0
1782,Exponential,1009,0
1782,Exponential,100003,0
1782,Exponential,1000003,0
1782,Hash_SHA256(i),1009,0
1782,Hash_SHA256(i),100003,0
1782,Hash_SHA256(i),1000003,0
1783,Sequential,1009,0
1783,Sequential,100003,0
1783,Sequential,1000003,0
1783,Polynomial,1009,0
1783,Polynomial,100003,0
1783,Polynomial,1000003,0
1783,Exponential,1009,0
1783,Exponential,100003,0
1783,Exponential,1000003,0
1783,Hash_SHA256(i),1009,0
1783,Hash_SHA256(i),100003,0
1783,Hash_SHA256(i),1000003,0
1784,Sequential,1009,0
1784,Sequential,100003,0
1784,Sequential,1000003,0
1784,Polynomial,1009,0
1784,Polynomial,100003,0
1784,Polynomial,1000003,0
1784,Exponential,1009,0
1784,Exponential,100003,0
1784,Exponential,1000003,0
1784,Hash_SHA256(i),1009,0
1784,Hash_SHA256(i),100003,0
1784,Hash_SHA256(i),1000003,0
1785,Sequential,1009,0
1785,Sequential,100003,0
1785,Sequential,1000003,0
1785,Polynomial,1009,0
1785,Polynomial,100003,0
1785,Polynomial,1000003,0
1785,Exponential,1009,0
1785,Exponential,100003,0
1785,Exponential,1000003,0
1785,Hash_SHA256(i),1009,0
1785,Hash_SHA256(i),100003,0
1785,Hash_SHA256(i),1000003,0
1786,Sequential,1009,0
1786,Sequential,100003,0
1786,Sequential,1000003,0
1786,Polynomial,1009,0
1786,Polynomial,100003,0
1786,Polynomial,1000003,0
1786,Exponential,1009,0
1786,Exponential,100003,0
1786,Exponential,1000003,0
1786,Hash_SHA256(i),1009,0
1786,Hash_SHA256(i),100003,0
1786,Hash_SHA256(i),1000003,0
1787,Sequential,1009,0
1787,Sequential,100003,0
1787,Sequential,1000003,0
1787,Polynomial,1009,0
1787,Polynomial,100003,0
1787,Polynomial,1000003,0
1787,Exponential,1009,0
1787,Exponential,100003,0
1787,Exponential,1000003,0
1787,Hash_SHA256(i),1009,0
1787,Hash_SHA256(i),100003,0
1787,Hash_SHA256(i),1000003,0
1788,Sequential,1009,0
1788,Sequential,100003,0
1788,Sequential,1000003,0
1788,Polynomial,1009,0
1788,Polynomial,100003,0
1788,Polynomial,1000003,0
1788,Exponential,1009,0
1788,Exponential,100003,0
1788,Exponential,1000003,0
1788,Hash_SHA256(i),1009,0
1788,Hash_SHA256(i),100003,0
1788,Hash_SHA256(i),1000003,0
1789,Sequential,1009,0
1789,Sequential,100003,0
1789,Sequential,1000003,0
1789,Polynomial,1009,0
1789,Polynomial,100003,0
1789,Polynomial,1000003,0
1789,Exponential,1009,0
1789,Exponential,100003,0
1789,Exponential,1000003,0
1789,Hash_SHA256(i),1009,0
1789,Hash_SHA256(i),100003,0
1789,Hash_SHA256(i),1000003,0
1790,Sequential,1009,0
1790,Sequential,100003,0
1790,Sequential,1000003,0
1790,Polynomial,1009,0
1790,Polynomial,100003,0
1790,Polynomial,1000003,0
1790,Exponential,1009,0
1790,Exponential,100003,0
1790,Exponential,1000003,0
1790,Hash_SHA256(i),1009,0
1790,Hash_SHA256(i),100003,0
1790,Hash_SHA256(i),1000003,0
1791,Sequential,1009,0
1791,Sequential,100003,0
1791,Sequential,1000003,0
1791,Polynomial,1009,0
1791,Polynomial,100003,0
1791,Polynomial,1000003,0
1791,Exponential,1009,0
1791,Exponential,100003,0
1791,Exponential,1000003,0
1791,Hash_SHA256(i),1009,0
1791,Hash_SHA256(i),100003,0
1791,Hash_SHA256(i),1000003,0
1792,Sequential,1009,0
1792,Sequential,100003,0
1792,Sequential,1000003,0
1792,Polynomial,1009,0
1792,Polynomial,100003,0
1792,Polynomial,1000003,0
1792,Exponential,1009,0
1792,Exponential,100003,0
1792,Exponential,1000003,0
1792,Hash_SHA256(i),1009,0
1792,Hash_SHA256(i),100003,0
1792,Hash_SHA256(i),1000003,0
1793,Sequential,1009,0
1793,Sequential,100003,0
1793,Sequential,1000003,0
1793,Polynomial,1009,0
1793,Polynomial,100003,0
1793,Polynomial,1000003,0
1793,Exponential,1009,0
1793,Exponential,100003,0
1793,Exponential,1000003,0
1793,Hash_SHA256(i),1009,0
1793,Hash_SHA256(i),100003,0
1793,Hash_SHA256(i),1000003,0
1794,Sequential,1009,0
1794,Sequential,100003,0
1794,Sequential,1000003,0
1794,Polynomial,1009,0
1794,Polynomial,100003,0
1794,Polynomial,1000003,0
1794,Exponential,1009,0
1794,Exponential,100003,0
1794,Exponential,1000003,0
1794,Hash_SHA256(i),1009,0
1794,Hash_SHA256(i),100003,0
1794,Hash_SHA256(i),1000003,0
1795,Sequential,1009,0
1795,Sequential,100003,0
1795,Sequential,1000003,0
1795,Polynomial,1009,0
1795,Polynomial,100003,0
1795,Polynomial,1000003,0
1795,Exponential,1009,0
1795,Exponential,100003,0
1795,Exponential,1000003,0
1795,Hash_SHA256(i),1009,0
1795,Hash_SHA256(i),100003,0
1795,Hash_SHA256(i),1000003,0
1796,Sequential,1009,0
1796,Sequential,100003,0
1796,Sequential,1000003,0
1796,Polynomial,1009,0
1796,Polynomial,100003,0
1796,Polynomial,1000003,0
1796,Exponential,1009,0
1796,Exponential,100003,0
1796,Exponential,1000003,0
1796,Hash_SHA256(i),1009,0
1796,Hash_SHA256(i),100003,0
1796,Hash_SHA256(i),1000003,0
1797,Sequential,1009,0
1797,Sequential,100003,0
1797,Sequential,1000003,0
1797,Polynomial,1009,0
1797,Polynomial,100003,0
1797,Polynomial,1000003,0
1797,Exponential,1009,0
1797,Exponential,100003,0
1797,Exponential,1000003,0
1797,Hash_SHA256(i),1009,0
1797,Hash_SHA256(i),100003,0
1797,Hash_SHA256(i),1000003,0
1798,Sequential,1009,0
1798,Sequential,100003,0
1798,Sequential,1000003,0
1798,Polynomial,1009,0
1798,Polynomial,100003,0
1798,Polynomial,1000003,0
1798,Exponential,1009,0
1798,Exponential,100003,0
1798,Exponential,1000003,0
1798,Hash_SHA256(i),1009,0
1798,Hash_SHA256(i),100003,0
1798,Hash_SHA256(i),1000003,0
1799,Sequential,1009,0
1799,Sequential,100003,0
1799,Sequential,1000003,0
1799,Polynomial,1009,0
1799,Polynomial,100003,0
1799,Polynomial,1000003,0
1799,Exponential,1009,0
1799,Exponential,100003,0
1799,Exponential,1000003,0
1799,Hash_SHA256(i),1009,0
1799,Hash_SHA256(i),100003,0
1799,Hash_SHA256(i),1000003,0
1800,Sequential,1009,0
1800,Sequential,100003,0
1800,Sequential,1000003,0
1800,Polynomial,1009,0
1800,Polynomial,100003,0
1800,Polynomial,1000003,0
1800,Exponential,1009,0
1800,Exponential,100003,0
1800,Exponential,1000003,0
1800,Hash_SHA256(i),1009,0
1800,Hash_SHA256(i),100003,0
1800,Hash_SHA256(i),1000003,0
1801,Sequential,1009,0
1801,Sequential,100003,0
1801,Sequential,1000003,0
1801,Polynomial,1009,0
1801,Polynomial,100003,0
1801,Polynomial,1000003,0
1801,Exponential,1009,0
1801,Exponential,100003,0
1801,Exponential,1000003,0
1801,Hash_SHA256(i),1009,0
1801,Hash_SHA256(i),100003,0
1801,Hash_SHA256(i),1000003,0
1802,Sequential,1009,0
1802,Sequential,100003,0
1802,Sequential,1000003,0
1802,Polynomial,1009,0
1802,Polynomial,100003,0
1802,Polynomial,1000003,0
1802,Exponential,1009,0
1802,Exponential,100003,0
1802,Exponential,1000003,0
1802,Hash_SHA256(i),1009,0
1802,Hash_SHA256(i),100003,0
1802,Hash_SHA256(i),1000003,0
1803,Sequential,1009,0
1803,Sequential,100003,0
1803,Sequential,1000003,0
1803,Polynomial,1009,0
1803,Polynomial,100003,0
1803,Polynomial,1000003,0
1803,Exponential,1009,0
1803,Exponential,100003,0
1803,Exponential,1000003,0
1803,Hash_SHA256(i),1009,0
1803,Hash_SHA256(i),100003,0
1803,Hash_SHA256(i),1000003,0
1804,Sequential,1009,0
1804,Sequential,100003,0
1804,Sequential,1000003,0
1804,Polynomial,1009,0
1804,Polynomial,100003,0
1804,Polynomial,1000003,0
1804,Exponential,1009,0
1804,Exponential,100003,0
1804,Exponential,1000003,0
1804,Hash_SHA256(i),1009,0
1804,Hash_SHA256(i),100003,0
1804,Hash_SHA256(i),1000003,0
1805,Sequential,1009,0
1805,Sequential,100003,0
1805,Sequential,1000003,0
1805,Polynomial,1009,0
1805,Polynomial,100003,0
1805,Polynomial,1000003,0
1805,Exponential,1009,0
1805,Exponential,100003,0
1805,Exponential,1000003,0
1805,Hash_SHA256(i),1009,0
1805,Hash_SHA256(i),100003,0
1805,Hash_SHA256(i),1000003,0
1806,Sequential,1009,0
1806,Sequential,100003,0
1806,Sequential,1000003,0
1806,Polynomial,1009,0
1806,Polynomial,100003,0
1806,Polynomial,1000003,0
1806,Exponential,1009,0
1806,Exponential,100003,0
1806,Exponential,1000003,0
1806,Hash_SHA256(i),1009,0
1806,Hash_SHA256(i),100003,0
1806,Hash_SHA256(i),1000003,0
1807,Sequential,1009,0
1807,Sequential,100003,0
1807,Sequential,1000003,0
1807,Polynomial,1009,0
1807,Polynomial,100003,0
1807,Polynomial,1000003,0
1807,Exponential,1009,0
1807,Exponential,100003,0
1807,Exponential,1000003,0
1807,Hash_SHA256(i),1009,0
1807,Hash_SHA256(i),100003,0
1807,Hash_SHA256(i),1000003,0
1808,Sequential,1009,0
1808,Sequential,100003,0
1808,Sequential,1000003,0
1808,Polynomial,1009,0
1808,Polynomial,100003,0
1808,Polynomial,1000003,0
1808,Exponential,1009,0
1808,Exponential,100003,0
1808,Exponential,1000003,0
1808,Hash_SHA256(i),1009,0
1808,Hash_SHA256(i),100003,0
1808,Hash_SHA256(i),1000003,0
1809,Sequential,1009,0
1809,Sequential,100003,0
1809,Sequential,1000003,0
1809,Polynomial,1009,0
1809,Polynomial,100003,0
1809,Polynomial,1000003,0
1809,Exponential,1009,0
1809,Exponential,100003,0
1809,Exponential,1000003,0
1809,Hash_SHA256(i),1009,0
1809,Hash_SHA256(i),100003,0
1809,Hash_SHA256(i),1000003,0
1810,Sequential,1009,0
1810,Sequential,100003,0
1810,Sequential,1000003,0
1810,Polynomial,1009,0
1810,Polynomial,100003,0
1810,Polynomial,1000003,0
1810,Exponential,1009,0
1810,Exponential,100003,0
1810,Exponential,1000003,0
1810,Hash_SHA256(i),1009,0
1810,Hash_SHA256(i),100003,0
1810,Hash_SHA256(i),1000003,0
1811,Sequential,1009,0
1811,Sequential,100003,0
1811,Sequential,1000003,0
1811,Polynomial,1009,0
1811,Polynomial,100003,0
1811,Polynomial,1000003,0
1811,Exponential,1009,0
1811,Exponential,100003,0
1811,Exponential,1000003,0
1811,Hash_SHA256(i),1009,0
1811,Hash_SHA256(i),100003,0
1811,Hash_SHA256(i),1000003,0
1812,Sequential,1009,0
1812,Sequential,100003,0
1812,Sequential,1000003,0
1812,Polynomial,1009,0
1812,Polynomial,100003,0
1812,Polynomial,1000003,0
1812,Exponential,1009,0
1812,Exponential,100003,0
1812,Exponential,1000003,0
